"Pokemon","Move","Type","Power","Acc","Lvl","HM","TM","Method"
"Omanyte","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Omanyte","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Omanyte","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Omanyte","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Omanyte","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Omanyte","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Omastar","Horn Attack","Normal","65","100",1,NA,NA,"Level up"
"Omastar","Water Gun","Water","40","100",1,NA,NA,"Level up"
"Omastar","Withdraw","Water","—","—",1,NA,NA,"Level up"
"Omastar","Horn Attack","Normal","65","100",34,NA,NA,"Level up"
"Omastar","Leer","Normal","—","100",39,NA,NA,"Level up"
"Omastar","Spike Cannon","Normal","20","100",44,NA,NA,"Level up"
"Omastar","Hydro Pump","Water","120","80",49,NA,NA,"Level up"
"Omastar","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Omastar","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Omastar","Horn Drill","Normal","—","30",NA,NA,7,"Technical Machine"
"Omastar","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Omastar","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Omastar","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Omastar","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Omastar","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Omastar","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Omastar","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Omastar","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Omastar","Submission","Fighting","80","80",NA,NA,17,"Technical Machine"
"Omastar","Seismic Toss","Fighting","—","100",NA,NA,19,"Technical Machine"
"Omastar","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Omastar","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Omastar","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Omastar","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Omastar","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Omastar","Skull Bash","Normal","100","100",NA,NA,40,"Technical Machine"
"Omastar","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Omastar","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Kabuto","Harden","Normal","—","—",1,NA,NA,"Level up"
"Kabuto","Scratch","Normal","40","100",1,NA,NA,"Level up"
"Kabuto","Absorb","Grass","20","100",34,NA,NA,"Level up"
"Kabuto","Slash","Normal","70","100",39,NA,NA,"Level up"
"Kabuto","Leer","Normal","—","100",44,NA,NA,"Level up"
"Kabuto","Hydro Pump","Water","120","80",49,NA,NA,"Level up"
"Kabuto","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Kabuto","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Kabuto","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Kabuto","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Kabuto","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Kabuto","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Kabuto","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Kabuto","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Kabuto","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Kabuto","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Kabuto","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Kabuto","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Kabuto","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Kabuto","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Kabuto","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Kabuto","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Kabutops","Absorb","Grass","20","100",1,NA,NA,"Level up"
"Kabutops","Harden","Normal","—","—",1,NA,NA,"Level up"
"Kabutops","Scratch","Normal","40","100",1,NA,NA,"Level up"
"Kabutops","Absorb","Grass","20","100",34,NA,NA,"Level up"
"Kabutops","Slash","Normal","70","100",39,NA,NA,"Level up"
"Kabutops","Leer","Normal","—","100",46,NA,NA,"Level up"
"Kabutops","Hydro Pump","Water","120","80",53,NA,NA,"Level up"
"Kabutops","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Kabutops","Razor Wind","Normal","80","75",NA,NA,2,"Technical Machine"
"Kabutops","Swords Dance","Normal","—","—",NA,NA,3,"Technical Machine"
"Kabutops","Mega Kick","Normal","120","75",NA,NA,5,"Technical Machine"
"Kabutops","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Kabutops","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Kabutops","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Kabutops","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Kabutops","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Kabutops","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Kabutops","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Kabutops","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Kabutops","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Kabutops","Submission","Fighting","80","80",NA,NA,17,"Technical Machine"
"Kabutops","Seismic Toss","Fighting","—","100",NA,NA,19,"Technical Machine"
"Kabutops","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Kabutops","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Kabutops","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Kabutops","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Kabutops","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Kabutops","Skull Bash","Normal","100","100",NA,NA,40,"Technical Machine"
"Kabutops","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Kabutops","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Aerodactyl","Agility","Psychic","—","—",1,NA,NA,"Level up"
"Aerodactyl","Wing Attack","Flying","35","100",1,NA,NA,"Level up"
"Aerodactyl","Supersonic","Normal","—","55",33,NA,NA,"Level up"
"Aerodactyl","Bite","Normal","60","100",38,NA,NA,"Level up"
"Aerodactyl","Take Down","Normal","90","85",45,NA,NA,"Level up"
"Aerodactyl","Hyper Beam","Normal","150","90",54,NA,NA,"Level up"
"Aerodactyl","Fly","Flying","70","95",NA,2,NA,"Hidden Machine"
"Aerodactyl","Razor Wind","Normal","80","75",NA,NA,2,"Technical Machine"
"Aerodactyl","Whirlwind","Normal","—","85",NA,NA,4,"Technical Machine"
"Aerodactyl","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Aerodactyl","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Aerodactyl","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Aerodactyl","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Aerodactyl","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Aerodactyl","Dragon Rage","Dragon","—","100",NA,NA,23,"Technical Machine"
"Aerodactyl","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Aerodactyl","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Aerodactyl","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Aerodactyl","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Aerodactyl","Fire Blast","Fire","120","85",NA,NA,38,"Technical Machine"
"Aerodactyl","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Aerodactyl","Sky Attack","Flying","140","90",NA,NA,43,"Technical Machine"
"Aerodactyl","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Aerodactyl","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Snorlax","Amnesia","Psychic","—","—",1,NA,NA,"Level up"
"Snorlax","Headbutt","Normal","70","100",1,NA,NA,"Level up"
"Snorlax","Rest","Psychic","—","—",1,NA,NA,"Level up"
"Snorlax","Body Slam","Normal","85","100",35,NA,NA,"Level up"
"Snorlax","Harden","Normal","—","—",41,NA,NA,"Level up"
"Snorlax","Double-Edge","Normal","100","100",48,NA,NA,"Level up"
"Snorlax","Hyper Beam","Normal","150","90",56,NA,NA,"Level up"
"Snorlax","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Snorlax","Strength","Normal","80","100",NA,4,NA,"Hidden Machine"
"Snorlax","Mega Punch","Normal","80","85",NA,NA,1,"Technical Machine"
"Snorlax","Mega Kick","Normal","120","75",NA,NA,5,"Technical Machine"
"Snorlax","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Snorlax","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Snorlax","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Snorlax","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Snorlax","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Snorlax","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Snorlax","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Snorlax","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Snorlax","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Snorlax","Pay Day","Normal","40","100",NA,NA,16,"Technical Machine"
"Snorlax","Submission","Fighting","80","80",NA,NA,17,"Technical Machine"
"Snorlax","Counter","Fighting","—","100",NA,NA,18,"Technical Machine"
"Snorlax","Seismic Toss","Fighting","—","100",NA,NA,19,"Technical Machine"
"Snorlax","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Snorlax","SolarBeam","Grass","120","100",NA,NA,22,"Technical Machine"
"Snorlax","Thunderbolt","Electric","95","100",NA,NA,24,"Technical Machine"
"Snorlax","Thunder","Electric","120","70",NA,NA,25,"Technical Machine"
"Snorlax","Earthquake","Ground","100","100",NA,NA,26,"Technical Machine"
"Snorlax","Fissure","Ground","—","30",NA,NA,27,"Technical Machine"
"Snorlax","Psychic","Psychic","90","100",NA,NA,29,"Technical Machine"
"Snorlax","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Snorlax","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Snorlax","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Snorlax","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Snorlax","Metronome","Normal","—","—",NA,NA,35,"Technical Machine"
"Snorlax","Selfdestruct","Normal","130","100",NA,NA,36,"Technical Machine"
"Snorlax","Fire Blast","Fire","120","85",NA,NA,38,"Technical Machine"
"Snorlax","Skull Bash","Normal","100","100",NA,NA,40,"Technical Machine"
"Snorlax","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Snorlax","Psywave","Psychic","—","80",NA,NA,46,"Technical Machine"
"Snorlax","Rock Slide","Rock","75","90",NA,NA,48,"Technical Machine"
"Snorlax","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Articuno","Ice Beam","Ice","95","100",1,NA,NA,"Level up"
"Articuno","Peck","Flying","35","100",1,NA,NA,"Level up"
"Articuno","Blizzard","Ice","120","90",51,NA,NA,"Level up"
"Articuno","Agility","Psychic","—","—",55,NA,NA,"Level up"
"Articuno","Mist","Ice","—","—",60,NA,NA,"Level up"
"Articuno","Fly","Flying","70","95",NA,2,NA,"Hidden Machine"
"Articuno","Razor Wind","Normal","80","75",NA,NA,2,"Technical Machine"
"Articuno","Whirlwind","Normal","—","85",NA,NA,4,"Technical Machine"
"Articuno","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Articuno","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Articuno","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Articuno","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Articuno","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Articuno","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Articuno","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Articuno","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Articuno","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Articuno","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Articuno","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Articuno","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Articuno","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Articuno","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Articuno","Sky Attack","Flying","140","90",NA,NA,43,"Technical Machine"
"Articuno","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Articuno","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Zapdos","Drill Peck","Flying","80","100",1,NA,NA,"Level up"
"Zapdos","ThunderShock","Electric","40","100",1,NA,NA,"Level up"
"Zapdos","Thunder","Electric","120","70",51,NA,NA,"Level up"
"Zapdos","Agility","Psychic","—","—",55,NA,NA,"Level up"
"Zapdos","Light Screen","Psychic","—","—",60,NA,NA,"Level up"
"Zapdos","Fly","Flying","70","95",NA,2,NA,"Hidden Machine"
"Zapdos","Flash","Normal","—","70",NA,5,NA,"Hidden Machine"
"Zapdos","Razor Wind","Normal","80","75",NA,NA,2,"Technical Machine"
"Zapdos","Whirlwind","Normal","—","85",NA,NA,4,"Technical Machine"
"Zapdos","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Zapdos","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Zapdos","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Zapdos","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Zapdos","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Zapdos","Thunderbolt","Electric","95","100",NA,NA,24,"Technical Machine"
"Zapdos","Thunder","Electric","120","70",NA,NA,25,"Technical Machine"
"Zapdos","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Zapdos","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Zapdos","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Zapdos","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Zapdos","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Zapdos","Sky Attack","Flying","140","90",NA,NA,43,"Technical Machine"
"Zapdos","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Zapdos","Thunder Wave","Electric","—","100",NA,NA,45,"Technical Machine"
"Zapdos","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Moltres","Fire Spin","Fire","15","70",1,NA,NA,"Level up"
"Moltres","Peck","Flying","35","100",1,NA,NA,"Level up"
"Moltres","Leer","Normal","—","100",51,NA,NA,"Level up"
"Moltres","Agility","Psychic","—","—",55,NA,NA,"Level up"
"Moltres","Sky Attack","Flying","140","90",60,NA,NA,"Level up"
"Moltres","Fly","Flying","70","95",NA,2,NA,"Hidden Machine"
"Moltres","Razor Wind","Normal","80","75",NA,NA,2,"Technical Machine"
"Moltres","Whirlwind","Normal","—","85",NA,NA,4,"Technical Machine"
"Moltres","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Moltres","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Moltres","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Moltres","Hyper Beam","Normal","150","90",NA,NA,15,"Technical Machine"
"Moltres","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Moltres","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Moltres","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Moltres","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Moltres","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Moltres","Fire Blast","Fire","120","85",NA,NA,38,"Technical Machine"
"Moltres","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Moltres","Sky Attack","Flying","140","90",NA,NA,43,"Technical Machine"
"Moltres","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Moltres","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Dratini","Leer","Normal","—","100",1,NA,NA,"Level up"
"Dratini","Wrap","Normal","15","85",1,NA,NA,"Level up"
"Dratini","Thunder Wave","Electric","—","100",10,NA,NA,"Level up"
"Dratini","Agility","Psychic","—","—",20,NA,NA,"Level up"
"Dratini","Slam","Normal","80","75",30,NA,NA,"Level up"
"Dratini","Dragon Rage","Dragon","—","100",40,NA,NA,"Level up"
"Dratini","Hyper Beam","Normal","150","90",50,NA,NA,"Level up"
"Dratini","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Dratini","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Dratini","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Dratini","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Dratini","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Dratini","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Dratini","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Dratini","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Dratini","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Dratini","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Dratini","Dragon Rage","Dragon","—","100",NA,NA,23,"Technical Machine"
"Dratini","Thunderbolt","Electric","95","100",NA,NA,24,"Technical Machine"
"Dratini","Thunder","Electric","120","70",NA,NA,25,"Technical Machine"
"Dratini","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Dratini","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Dratini","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Dratini","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Dratini","Fire Blast","Fire","120","85",NA,NA,38,"Technical Machine"
"Dratini","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Dratini","Skull Bash","Normal","100","100",NA,NA,40,"Technical Machine"
"Dratini","Rest","Psychic","—","—",NA,NA,44,"Technical Machine"
"Dratini","Thunder Wave","Electric","—","100",NA,NA,45,"Technical Machine"
"Dratini","Substitute","Normal","—","—",NA,NA,50,"Technical Machine"
"Dragonair","Leer","Normal","—","100",1,NA,NA,"Level up"
"Dragonair","Thunder Wave","Electric","—","100",1,NA,NA,"Level up"
"Dragonair","Wrap","Normal","15","85",1,NA,NA,"Level up"
"Dragonair","Thunder Wave","Electric","—","100",10,NA,NA,"Level up"
"Dragonair","Agility","Psychic","—","—",20,NA,NA,"Level up"
"Dragonair","Slam","Normal","80","75",35,NA,NA,"Level up"
"Dragonair","Dragon Rage","Dragon","—","100",45,NA,NA,"Level up"
"Dragonair","Hyper Beam","Normal","150","90",55,NA,NA,"Level up"
"Dragonair","Surf","Water","95","100",NA,3,NA,"Hidden Machine"
"Dragonair","Toxic","Poison","—","85",NA,NA,6,"Technical Machine"
"Dragonair","Horn Drill","Normal","—","30",NA,NA,7,"Technical Machine"
"Dragonair","Body Slam","Normal","85","100",NA,NA,8,"Technical Machine"
"Dragonair","Take Down","Normal","90","85",NA,NA,9,"Technical Machine"
"Dragonair","Double-Edge","Normal","100","100",NA,NA,10,"Technical Machine"
"Dragonair","BubbleBeam","Water","65","100",NA,NA,11,"Technical Machine"
"Dragonair","Water Gun","Water","40","100",NA,NA,12,"Technical Machine"
"Dragonair","Ice Beam","Ice","95","100",NA,NA,13,"Technical Machine"
"Dragonair","Blizzard","Ice","120","90",NA,NA,14,"Technical Machine"
"Dragonair","Rage","Normal","20","100",NA,NA,20,"Technical Machine"
"Dragonair","Dragon Rage","Dragon","—","100",NA,NA,23,"Technical Machine"
"Dragonair","Thunderbolt","Electric","95","100",NA,NA,24,"Technical Machine"
"Dragonair","Thunder","Electric","120","70",NA,NA,25,"Technical Machine"
"Dragonair","Mimic","Normal","—","100",NA,NA,31,"Technical Machine"
"Dragonair","Double Team","Normal","—","—",NA,NA,32,"Technical Machine"
"Dragonair","Reflect","Psychic","—","—",NA,NA,33,"Technical Machine"
"Dragonair","Bide","Normal","—","—",NA,NA,34,"Technical Machine"
"Dragonair","Fire Blast","Fire","120","85",NA,NA,38,"Technical Machine"
"Dragonair","Swift","Normal","60","∞",NA,NA,39,"Technical Machine"
"Dragonair","Skull Bash","Normal","100","100",NA,NA,40,"Technical Machine"
